ID,book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency,first_visit,is_revisit_30days
657,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,230.0,Thursday,afternoon,0,0,230,2,1,1,0,1,1,1,6,0,1
658,evening,Friday,STYLE,BECKY,STYLE,SINEAD,0,0.0,Wednesday,Unknown,1,0,230,3,2,1,0,2,2,0,2,0,1
659,afternoon,Saturday,STYLE,SINEAD,STYLE,BECKY,1,50.0,Friday,evening,0,0,280,4,3,1,0,2,2,1,8,0,1
660,morning,Tuesday,STYLE,BECKY,STYLE,SINEAD,1,0.0,Saturday,afternoon,1,0,330,5,4,1,0,2,3,0,10,0,1
661,evening,Tuesday,STYLE,SINEAD,STYLE,BECKY,1,50.0,Tuesday,morning,0,0,380,6,5,1,0,2,3,1,7,0,1
662,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Tuesday,evening,1,0,430,7,6,1,0,2,4,0,9,0,1
663,afternoon,Thursday,COLOR,JOANNE,STYLE,SINEAD,1,0.0,Tuesday,evening,1,0,430,7,6,1,0,2,4,0,9,0,1
664,afternoon,Saturday,COLOR,JOANNE,COLOR,JOANNE,2,50.0,Thursday,afternoon,0,0,530,9,7,2,0,2,4,0,2,0,1
665,morning,Saturday,STYLE,SINEAD,COLOR,JOANNE,0,0.0,Saturday,Unknown,0,0,530,10,7,3,0,3,4,1,7,0,1
666,evening,Friday,STYLE,BECKY,STYLE,SINEAD,1,0.0,Saturday,morning,1,0,580,11,8,3,0,3,5,0,20,0,1
667,afternoon,Friday,COLOR,JOANNE,STYLE,SINEAD,1,0.0,Saturday,morning,1,0,580,11,8,3,0,3,5,0,20,0,1
668,evening,Friday,STYLE,HOUSE,COLOR,JOANNE,2,70.0,Friday,afternoon,0,0,700,13,9,4,1,3,5,0,7,0,1
669,morning,Tuesday,STYLE,BECKY,STYLE,HOUSE,1,250.0,Friday,evening,0,0,950,14,10,4,1,3,5,1,11,0,1
670,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0.0,Tuesday,morning,1,0,1000,15,11,4,1,3,6,0,7,0,1
671,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0.0,Tuesday,morning,1,0,1000,15,11,4,1,3,6,1,7,0,1
672,morning,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0.0,Tuesday,evening,1,0,1100,17,13,4,1,4,7,0,7,0,1
673,morning,Tuesday,COLOR,JOANNE,STYLE,BECKY,1,0.0,Tuesday,evening,1,0,1100,17,13,4,1,4,7,0,7,0,1
674,afternoon,Thursday,STYLE,BECKY,COLOR,JOANNE,2,50.0,Tuesday,morning,0,0,1200,19,14,5,1,4,7,1,9,0,1
675,afternoon,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
676,afternoon,Thursday,STYLE,JJ,STYLE,JJ,0,0.0,Tuesday,Unknown,1,0,0,1,1,0,0,1,1,0,2,0,1
677,morning,Friday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,afternoon,0,0,82,2,2,0,0,1,1,0,43,0,0
678,afternoon,Saturday,MISC,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
679,morning,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
680,afternoon,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
681,morning,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
682,morning,Saturday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
683,morning,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
684,morning,Saturday,COLOR,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
685,evening,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
686,afternoon,Wednesday,STYLE,TANYA,STYLE,KELLY,1,55.0,Tuesday,evening,0,0,55,1,1,0,0,0,0,1,22,0,1
687,evening,Tuesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
688,afternoon,Thursday,STYLE,BECKY,STYLE,SINEAD,1,35.0,Tuesday,evening,0,0,35,1,1,0,0,0,0,0,72,0,0
689,evening,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
690,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,60.0,Tuesday,evening,0,0,60,1,1,0,0,0,0,0,49,0,0
691,evening,Thursday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
692,afternoon,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
693,afternoon,Thursday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
694,morning,Wednesday,STYLE,HOUSE,COLOR,KELLY,2,135.0,Thursday,afternoon,0,1,135,2,1,1,2,0,0,0,6,0,1
695,afternoon,Thursday,STYLE,SINEAD,STYLE,HOUSE,1,225.0,Wednesday,morning,0,0,360,3,2,1,2,0,0,1,8,0,1
696,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Thursday,afternoon,1,0,410,4,3,1,2,0,1,1,7,0,1
697,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Thursday,afternoon,1,0,460,5,4,1,2,0,2,1,7,0,1
698,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Thursday,afternoon,1,0,505,6,5,1,2,0,3,1,7,0,1
699,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Thursday,afternoon,1,0,555,7,6,1,2,0,4,1,7,0,1
700,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Thursday,afternoon,1,0,605,8,7,1,2,0,5,0,7,0,1
701,afternoon,Thursday,COLOR,JOANNE,STYLE,SINEAD,1,0.0,Thursday,afternoon,1,0,605,8,7,1,2,0,5,0,7,0,1
702,afternoon,Thursday,STYLE,SINEAD,COLOR,JOANNE,2,160.0,Thursday,afternoon,0,1,765,10,8,2,4,0,5,0,7,0,1
703,afternoon,Thursday,STYLE,SINEAD,COLOR,JOANNE,2,160.0,Thursday,afternoon,0,1,765,10,8,2,4,0,5,0,7,0,1
704,afternoon,Thursday,COLOR,JOANNE,COLOR,JOANNE,2,160.0,Thursday,afternoon,0,1,765,10,8,2,4,0,5,0,7,0,1
705,afternoon,Wednesday,STYLE,JJ,COLOR,JOANNE,1,0.0,Thursday,Unknown,0,0,865,13,10,3,4,2,5,0,6,0,1
706,afternoon,Thursday,STYLE,BECKY,STYLE,JJ,1,52.0,Wednesday,afternoon,0,0,917,14,11,3,4,2,5,0,8,0,1
707,afternoon,Thursday,STYLE,BECKY,STYLE,BECKY,0,0.0,Thursday,Unknown,0,0,917,15,12,3,4,3,5,0,7,0,1
708,afternoon,Wednesday,STYLE,BECKY,STYLE,BECKY,0,0.0,Thursday,Unknown,0,0,917,16,13,3,4,4,5,0,6,0,1
709,morning,Wednesday,COLOR,JOANNE,STYLE,BECKY,0,0.0,Thursday,Unknown,0,0,917,16,13,3,4,4,5,0,6,0,1
710,afternoon,Thursday,STYLE,JJ,COLOR,JOANNE,2,120.0,Wednesday,morning,0,1,1037,18,14,4,6,4,5,0,22,0,1
711,afternoon,Thursday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
712,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
713,afternoon,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
714,afternoon,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
715,morning,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
716,afternoon,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
717,evening,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
718,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,40.0,Tuesday,evening,0,0,40,1,1,0,0,0,0,0,50,0,0
719,morning,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
720,afternoon,Sunday,COLOR,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
721,afternoon,Sunday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
722,evening,Friday,STYLE,BECKY,STYLE,JJ,1,0.0,Sunday,Unknown,1,0,0,2,1,1,0,1,2,0,12,0,1
723,morning,Saturday,STYLE,JJ,STYLE,BECKY,1,30.0,Friday,evening,0,0,30,3,2,1,0,1,2,0,8,0,1
724,morning,Saturday,STYLE,JJ,STYLE,JJ,1,172.0,Saturday,morning,0,1,132,4,3,1,1,1,2,0,7,0,1
725,afternoon,Saturday,STYLE,SINEAD,STYLE,JJ,1,52.0,Saturday,morning,0,0,184,5,4,1,1,1,2,0,7,0,1
726,morning,Thursday,STYLE,JJ,STYLE,SINEAD,1,50.0,Saturday,afternoon,0,0,234,6,5,1,1,1,2,0,5,0,1
727,morning,Friday,STYLE,JJ,STYLE,JJ,1,52.0,Thursday,morning,0,0,286,7,6,1,1,1,2,0,8,0,1
728,afternoon,Saturday,STYLE,BECKY,STYLE,JJ,1,52.0,Friday,morning,0,0,338,8,7,1,1,1,2,0,1,0,1
729,afternoon,Saturday,STYLE,KELLY,STYLE,BECKY,0,0.0,Saturday,Unknown,0,0,338,9,8,1,1,2,2,0,7,0,1
730,morning,Saturday,COLOR,JOANNE,STYLE,BECKY,0,0.0,Saturday,Unknown,0,0,338,9,8,1,1,2,2,0,7,0,1
731,morning,Saturday,STYLE,JJ,COLOR,JOANNE,2,215.0,Saturday,morning,0,1,553,11,9,2,3,2,2,0,7,0,1
732,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,52.0,Saturday,morning,0,0,605,12,10,2,3,2,2,1,6,0,1
733,afternoon,Sunday,STYLE,BECKY,STYLE,JJ,0,0.0,Friday,Unknown,1,0,605,13,11,2,3,3,3,0,2,0,1
734,afternoon,Saturday,STYLE,KELLY,STYLE,BECKY,1,50.0,Sunday,afternoon,0,0,655,14,12,2,3,3,3,0,20,0,1
735,afternoon,Friday,STYLE,JJ,STYLE,KELLY,1,199.8,Saturday,afternoon,0,1,710,15,13,2,4,3,3,0,13,0,1
736,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,0,0.0,Friday,Unknown,0,0,710,16,14,2,4,4,3,1,4,0,1
737,morning,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
738,afternoon,Sunday,STYLE,JJ,STYLE,JJ,1,82.0,Tuesday,morning,0,0,82,1,1,0,0,0,0,0,47,0,0
739,afternoon,Friday,COLOR,JOANNE,STYLE,JJ,1,111.4,Sunday,afternoon,0,1,134,2,2,0,1,0,0,0,40,0,0
740,afternoon,Friday,COLOR,JJ,STYLE,JJ,1,111.4,Sunday,afternoon,0,1,134,2,2,0,1,0,0,0,40,0,0
741,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,111.4,Sunday,afternoon,0,1,134,2,2,0,1,0,0,1,40,0,0
742,afternoon,Sunday,STYLE,BECKY,STYLE,JJ,1,0.0,Friday,Unknown,1,0,304,5,3,2,1,2,1,0,2,0,1
743,afternoon,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
744,evening,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
745,morning,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
746,morning,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
747,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,40.0,Thursday,morning,0,0,40,1,1,0,0,0,0,0,121,0,0
748,afternoon,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
749,evening,Friday,MISC,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
750,evening,Friday,MISC,KELLY,MISC,KELLY,1,0.0,Friday,evening,0,0,0,1,0,0,0,0,0,0,28,0,1
751,afternoon,Friday,MISC,KELLY,MISC,KELLY,1,0.0,Friday,evening,0,0,0,2,0,0,0,0,0,0,21,0,1
752,afternoon,Sunday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
753,afternoon,Friday,COLOR,TANYA,STYLE,BECKY,1,60.0,Sunday,afternoon,0,0,60,1,1,0,0,0,0,1,54,0,0
754,morning,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
755,morning,Tuesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
756,morning,Tuesday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
757,afternoon,Saturday,MISC,SINEAD,COLOR,KELLY,2,100.0,Tuesday,morning,0,1,100,2,1,1,2,0,0,0,25,0,1
758,afternoon,Saturday,STYLE,SINEAD,COLOR,KELLY,2,100.0,Tuesday,morning,0,1,100,2,1,1,2,0,0,0,25,0,1
759,afternoon,Saturday,COLOR,JOANNE,COLOR,KELLY,2,100.0,Tuesday,morning,0,1,100,2,1,1,2,0,0,0,25,0,1
760,evening,Thursday,STYLE,SINEAD,COLOR,JOANNE,3,125.0,Saturday,afternoon,0,1,225,5,2,2,5,0,0,0,26,0,1
761,evening,Thursday,COLOR,JOANNE,COLOR,JOANNE,3,125.0,Saturday,afternoon,0,1,225,5,2,2,5,0,0,0,26,0,1
762,afternoon,Saturday,MISC,JOANNE,COLOR,JOANNE,2,125.0,Thursday,evening,0,1,350,7,3,3,7,0,0,0,2,0,1
763,morning,Saturday,STYLE,BECKY,MISC,JOANNE,0,0.0,Saturday,Unknown,0,0,350,8,3,3,7,1,0,0,28,0,1
764,morning,Saturday,COLOR,JOANNE,MISC,JOANNE,0,0.0,Saturday,Unknown,0,0,350,8,3,3,7,1,0,0,28,0,1
765,morning,Saturday,STYLE,BECKY,COLOR,JOANNE,2,120.0,Saturday,morning,0,1,470,10,4,4,9,1,0,0,28,0,1
766,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,2,120.0,Saturday,morning,0,1,470,10,4,4,9,1,0,0,28,0,1
767,morning,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
768,afternoon,Wednesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
769,afternoon,Wednesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
770,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
771,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
772,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
773,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
774,evening,Thursday,MISC,JJ,STYLE,JJ,1,0.0,Wednesday,Unknown,1,0,0,7,5,2,0,6,7,0,1,0,1
775,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,0.0,Wednesday,Unknown,1,0,0,7,5,2,0,6,7,0,1,0,1
776,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
777,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
778,evening,Friday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,43,0,0
779,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,102.0,Friday,evening,0,0,184,2,2,0,0,0,0,0,40,0,0
780,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
781,evening,Thursday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,98,0,0
782,morning,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
783,morning,Saturday,MISC,JJ,STYLE,JJ,1,82.0,Thursday,morning,0,0,82,1,1,0,0,0,0,0,37,0,0
784,morning,Saturday,STYLE,HOUSE,STYLE,JJ,1,82.0,Thursday,morning,0,0,82,1,1,0,0,0,0,0,37,0,0
785,afternoon,Saturday,STYLE,JJ,STYLE,HOUSE,2,260.0,Saturday,morning,0,0,342,3,2,0,1,0,0,0,28,0,1
786,morning,Thursday,STYLE,JJ,STYLE,JJ,1,102.0,Saturday,afternoon,0,0,444,4,3,0,1,0,0,0,40,0,0
787,afternoon,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
788,afternoon,Saturday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
789,afternoon,Thursday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
790,afternoon,Wednesday,STYLE,JJ,STYLE,KELLY,0,0.0,Thursday,Unknown,1,0,0,1,1,0,0,1,1,1,6,0,1
791,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
792,afternoon,Thursday,MISC,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
793,evening,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
794,evening,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,35.0,Thursday,evening,0,0,35,1,1,0,0,0,0,0,40,0,0
795,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,55.0,Tuesday,evening,0,0,90,2,2,0,0,0,0,0,2,0,1
796,evening,Tuesday,STYLE,BECKY,STYLE,SINEAD,0,0.0,Thursday,Unknown,0,0,90,3,3,0,0,1,0,0,33,0,0
797,afternoon,Saturday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
798,evening,Thursday,COLOR,JOANNE,STYLE,SINEAD,1,70.0,Saturday,afternoon,0,0,70,1,1,0,0,0,0,0,47,0,0
799,evening,Wednesday,STYLE,SINEAD,COLOR,JOANNE,1,160.0,Thursday,evening,0,0,230,2,1,1,0,0,0,0,6,0,1
800,evening,Tuesday,STYLE,BECKY,STYLE,SINEAD,1,90.0,Wednesday,evening,0,0,320,3,2,1,0,0,0,0,48,0,0
801,afternoon,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
802,evening,Tuesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
803,evening,Thursday,STYLE,BECKY,STYLE,SINEAD,1,35.0,Tuesday,evening,0,0,35,1,1,0,0,0,0,0,100,0,0
804,morning,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
805,afternoon,Friday,STYLE,KELLY,STYLE,KELLY,1,339.0,Saturday,morning,0,1,45,1,1,0,1,0,0,0,69,0,0
806,morning,Friday,COLOR,KELLY,STYLE,KELLY,1,339.0,Saturday,morning,0,1,45,1,1,0,1,0,0,0,69,0,0
807,afternoon,Friday,MISC,KELLY,STYLE,KELLY,1,339.0,Saturday,morning,0,1,45,1,1,0,1,0,0,1,69,0,0
808,afternoon,Sunday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
809,morning,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
810,morning,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
811,afternoon,Tuesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
812,afternoon,Wednesday,MISC,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
813,evening,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
814,evening,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
815,afternoon,Thursday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
816,evening,Friday,STYLE,JJ,COLOR,JOANNE,2,242.0,Thursday,afternoon,0,1,242,2,1,1,2,0,0,0,50,0,0
817,afternoon,Friday,COLOR,JOANNE,COLOR,JOANNE,2,242.0,Thursday,afternoon,0,1,242,2,1,1,2,0,0,0,50,0,0
818,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
819,morning,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
820,afternoon,Thursday,MISC,JOANNE,STYLE,JJ,1,82.0,Tuesday,morning,0,0,82,1,1,0,0,0,0,0,16,0,1
821,afternoon,Tuesday,MISC,JOANNE,MISC,JOANNE,0,0.0,Thursday,Unknown,0,0,82,2,1,0,0,1,0,1,54,0,0
822,morning,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
823,morning,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
824,morning,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
825,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,60.0,Thursday,morning,0,0,60,1,1,0,0,0,0,0,40,0,0
826,afternoon,Wednesday,STYLE,TANYA,STYLE,BECKY,1,80.0,Tuesday,afternoon,0,0,140,2,2,0,0,0,0,0,50,0,0
827,morning,Thursday,STYLE,BECKY,STYLE,TANYA,0,0.0,Wednesday,Unknown,0,0,140,3,3,0,0,1,0,0,1,0,1
828,afternoon,Thursday,STYLE,BECKY,STYLE,TANYA,0,0.0,Wednesday,Unknown,0,0,140,3,3,0,0,1,0,0,1,0,1
829,morning,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
830,morning,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
831,morning,Wednesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
832,afternoon,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,108.31,Wednesday,morning,0,1,70,1,1,0,1,0,0,0,55,0,0
833,afternoon,Tuesday,COLOR,JOANNE,STYLE,SINEAD,1,108.31,Wednesday,morning,0,1,70,1,1,0,1,0,0,0,55,0,0
834,afternoon,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,108.31,Wednesday,morning,0,1,70,1,1,0,1,0,0,0,55,0,0
835,afternoon,Saturday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
836,evening,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
837,morning,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
838,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,morning,0,0,82,1,1,0,0,0,0,0,47,0,0
839,morning,Tuesday,COLOR,JJ,STYLE,JJ,1,82.0,Thursday,morning,0,0,82,1,1,0,0,0,0,0,47,0,0
840,morning,Wednesday,STYLE,JJ,COLOR,JJ,2,172.0,Tuesday,morning,0,1,254,3,2,1,2,0,0,0,50,0,0
841,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
842,evening,Friday,MISC,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
843,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
844,morning,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
845,afternoon,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
846,afternoon,Tuesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
